fdc_id,data_type,description,protein_g,fat_g,carb_g,energy_kcal,fiber_g,sodium_mg,cholesterol_mg,satfat_g,sugars_g,desc_tokens,has_pork,has_beef,has_meat,brand,variant,product,verb,adj
2708234,survey_fndds_food,"Popcorn, ready-to-eat, low sodium",10.27,23.44,61.73,486.0,11.5,313.0,0.0,3.164,0.69,"['popcorn', 'ready-to-eat', 'low sodium']",False,False,False,['Popcorn'],"['ready-to-eat', 'low sodium']",['Popcorn'],['eat'],"['ready', 'low']"
2708235,survey_fndds_food,"Popcorn, ready-to-eat, butter flavored",8.88,32.53,53.38,530.0,10.0,764.0,0.0,4.378,0.6,"['popcorn', 'ready-to-eat', 'butter flavored']",False,False,False,[],['butter flavored'],"['Popcorn', 'ready-to-eat']","['eat', 'flavored']",['ready']
2708236,survey_fndds_food,"Popcorn, ready-to-eat, cheese flavored",9.3,33.2,51.6,526.0,9.9,889.0,11.0,6.41,0.79,"['popcorn', 'ready-to-eat', 'cheese flavored']",False,False,False,[],['cheese flavored'],"['Popcorn', 'ready-to-eat']","['eat', 'flavored']",['ready']
2708237,survey_fndds_food,"Popcorn, ready-to-eat, flavored, light",11.28,14.85,67.78,435.0,12.6,766.0,0.0,2.015,0.76,"['popcorn', 'ready-to-eat', 'flavored', 'light']",False,False,False,[],"['ready-to-eat', 'flavored', 'light']","['Popcorn', 'ready-to-eat']","['eat', 'flavored']","['ready', 'light']"
2708238,survey_fndds_food,"Popcorn, ready-to-eat, kettle",5.48,30.22,61.01,531.0,6.1,495.0,0.0,4.05,28.52,"['popcorn', 'ready-to-eat', 'kettle']",False,False,False,[],"['ready-to-eat', 'kettle']",['Popcorn'],"['eat', 'kettle']",['ready']
2708239,survey_fndds_food,"Popcorn, caramel coated",3.77,12.7,78.47,428.0,5.2,512.0,0.0,3.581,52.77,"['popcorn', 'caramel coated']",False,False,False,[],['caramel coated'],['Popcorn'],['coated'],[]
2708240,survey_fndds_food,"Popcorn, caramel coated, with nuts",6.35,7.74,80.06,397.0,3.8,483.0,0.0,1.032,45.0,"['popcorn', 'caramel coated', 'with nuts']",False,False,False,[],"['caramel coated', 'with nuts']",['Popcorn'],['coated'],[]
2708241,survey_fndds_food,"Popcorn, chocolate coated",5.34,12.79,76.37,407.0,8.3,493.0,0.0,4.024,47.66,"['popcorn', 'chocolate coated']",False,False,False,[],['chocolate coated'],['Popcorn'],['coated'],[]
2708242,survey_fndds_food,"Popcorn chips, plain",10.19,11.19,74.18,438.0,4.9,586.0,0.0,1.579,0.79,"['popcorn chips', 'plain']",False,False,False,[],['plain'],['Popcorn chips'],[],['plain']
2708243,survey_fndds_food,"Popcorn chips, other flavors",10.19,11.19,74.18,438.0,4.9,586.0,0.0,1.579,0.79,"['popcorn chips', 'other flavors']",False,False,False,[],['other flavors'],['Popcorn chips'],[],['other']
2708244,survey_fndds_food,"Popcorn chips, sweet flavors",8.75,13.51,74.59,455.0,4.2,243.0,0.0,1.875,11.59,"['popcorn chips', 'sweet flavors']",False,False,False,[],['sweet flavors'],['Popcorn chips'],[],['sweet']
2708245,survey_fndds_food,Onion flavored rings,7.7,22.6,65.1,499.0,3.9,950.0,0.0,4.34,4.83,['onion flavored rings'],False,False,False,[],[],['Onion flavored rings'],['flavored'],[]
2708246,survey_fndds_food,Shrimp chips,7.14,17.86,59.09,426.0,5.6,571.0,2.0,5.357,21.43,['shrimp chips'],False,False,True,[],[],['Shrimp chips'],[],[]
2708247,survey_fndds_food,"Pretzels, NFS",10.04,2.93,80.39,384.0,3.4,1120.0,0.0,0.391,2.21,"['pretzels', 'nfs']",False,False,False,['NFS'],['NFS'],['Pretzels'],[],[]
2708248,survey_fndds_food,"Pretzels, hard, NFS",10.04,2.93,80.39,384.0,3.4,1120.0,0.0,0.391,2.21,"['pretzels', 'hard', 'nfs']",False,False,False,['NFS'],['hard'],['Pretzels'],[],['hard']
2708249,survey_fndds_food,"Pretzels, hard, plain, salted",10.04,2.93,80.39,384.0,3.4,1120.0,0.0,0.391,2.21,"['pretzels', 'hard', 'plain', 'salted']",False,False,False,['Pretzels'],"['hard', 'plain', 'salted']",['Pretzels'],['salted'],"['hard', 'plain']"
2708250,survey_fndds_food,"Pretzels, hard, plain, lightly salted",9.57,3.22,79.8,382.0,3.1,685.0,0.0,0.57,2.21,"['pretzels', 'hard', 'plain', 'lightly salted']",False,False,False,['Pretzels'],"['hard', 'plain', 'lightly salted']",['Pretzels'],['salted'],"['hard', 'plain']"
2708251,survey_fndds_food,"Pretzels, hard, plain, unsalted",9.1,3.5,79.2,381.0,2.8,250.0,0.0,0.75,2.21,"['pretzels', 'hard', 'plain', 'unsalted']",False,False,False,['Pretzels'],"['hard', 'plain', 'unsalted']",['Pretzels'],[],"['hard', 'plain', 'unsalted']"
2708252,survey_fndds_food,"Pretzels, hard, flavored",9.92,3.88,79.44,388.0,3.4,1183.0,0.0,0.518,2.18,"['pretzels', 'hard', 'flavored']",False,False,False,[],"['hard', 'flavored']",['Pretzels'],[],"['hard', 'flavored']"
2708253,survey_fndds_food,"Pretzels, hard, multigrain",10.15,2.96,80.08,381.0,4.2,1098.0,0.0,0.396,2.17,"['pretzels', 'hard', 'multigrain']",False,False,False,[],"['hard', 'multigrain']",['Pretzels'],[],['hard']
2708254,survey_fndds_food,"Pretzels, hard, plain, gluten free",3.52,6.67,78.62,389.0,3.3,1567.0,0.0,3.307,4.22,"['pretzels', 'hard', 'plain', 'gluten free']",False,False,False,['Pretzels'],"['hard', 'plain', 'gluten free']",['Pretzels'],[],"['hard', 'plain', 'gluten', 'free']"
2708255,survey_fndds_food,"Pretzels, hard, flavored, gluten free",3.48,7.58,77.69,393.0,3.3,1625.0,0.0,3.4,4.17,"['pretzels', 'hard', 'flavored', 'gluten free']",False,False,False,[],"['hard', 'flavored', 'gluten free']",['Pretzels'],[],"['hard', 'flavored', 'free']"
2708256,survey_fndds_food,"Pretzel chips, hard, plain",9.8,2.86,78.43,375.0,3.3,2037.0,0.0,0.381,2.16,"['pretzel chips', 'hard', 'plain']",False,False,False,['Pretzel chips'],"['hard', 'plain']",['Pretzel chips'],[],"['hard', 'plain']"
2708257,survey_fndds_food,"Pretzel chips, hard, flavored",9.68,2.82,77.52,370.0,3.3,2461.0,0.0,0.377,2.13,"['pretzel chips', 'hard', 'flavored']",False,False,False,[],"['hard', 'flavored']",['Pretzel chips'],[],"['hard', 'flavored']"
2708258,survey_fndds_food,"Pretzel chips, hard, gluten free",3.43,6.51,76.7,380.0,3.2,2473.0,0.0,3.226,4.12,"['pretzel chips', 'hard', 'gluten free']",False,False,False,[],"['hard', 'gluten free']",['Pretzel chips'],[],"['hard', 'gluten', 'free']"
2708259,survey_fndds_food,"Pretzels, hard, coated, NFS",7.05,17.64,70.07,467.0,3.5,494.0,0.0,8.611,38.8,"['pretzels', 'hard', 'coated', 'nfs']",False,False,False,['NFS'],"['hard', 'coated']",['Pretzels'],['coated'],['hard']
2708260,survey_fndds_food,"Pretzels, hard, chocolate coated",7.05,17.64,70.07,467.0,3.5,494.0,0.0,8.611,38.8,"['pretzels', 'hard', 'chocolate coated']",False,False,False,[],"['hard', 'chocolate coated']",['Pretzels'],['coated'],['hard']
2708261,survey_fndds_food,"Pretzels, hard, white chocolate coated",5.94,14.19,74.7,445.0,1.2,442.0,8.0,8.001,44.09,"['pretzels', 'hard', 'white chocolate coated']",False,False,False,[],"['hard', 'white chocolate coated']",['Pretzels'],['coated'],"['hard', 'white']"
2708262,survey_fndds_food,"Pretzels, hard, yogurt coated",5.94,12.17,76.56,438.0,1.1,441.0,0.0,9.863,45.42,"['pretzels', 'hard', 'yogurt coated']",False,False,False,[],"['hard', 'yogurt coated']",['Pretzels'],['coated'],['hard']
2708263,survey_fndds_food,"Pretzels, hard, coated, gluten free",3.76,15.57,75.06,451.0,1.4,663.0,8.0,9.088,45.25,"['pretzels', 'hard', 'coated', 'gluten free']",False,False,False,[],"['hard', 'coated', 'gluten free']",['Pretzels'],['coated'],"['hard', 'free']"
2708264,survey_fndds_food,"Pretzels, hard, filled, NFS",9.85,16.92,66.5,463.0,3.6,1117.0,5.0,9.656,17.6,"['pretzels', 'hard', 'filled', 'nfs']",False,False,False,['NFS'],"['hard', 'filled']",['Pretzels'],['filled'],['hard']
2708265,survey_fndds_food,"Pretzels, hard, cheese filled",9.85,16.92,66.5,463.0,3.6,1117.0,5.0,9.656,17.6,"['pretzels', 'hard', 'cheese filled']",False,False,False,[],"['hard', 'cheese filled']",['Pretzels'],['filled'],['hard']
2708266,survey_fndds_food,"Pretzels, hard, peanut butter filled",14.04,19.0,60.79,454.0,3.9,1039.0,0.0,3.688,4.95,"['pretzels', 'hard', 'peanut butter filled']",False,False,False,[],"['hard', 'peanut butter filled']",['Pretzels'],['filled'],['hard']
2708267,survey_fndds_food,"Pretzels, soft, NFS",8.01,4.0,69.38,345.0,1.7,775.0,2.0,1.283,0.24,"['pretzels', 'soft', 'nfs']",False,False,False,['NFS'],['soft'],['Pretzels'],[],['soft']
2708268,survey_fndds_food,"Pretzels, soft, ready-to-eat, NFS",8.01,4.0,69.38,345.0,1.7,775.0,2.0,1.283,0.24,"['pretzels', 'soft', 'ready-to-eat', 'nfs']",False,False,False,['NFS'],"['soft', 'ready-to-eat']",['Pretzels'],['eat'],"['soft', 'ready']"
2708269,survey_fndds_food,"Pretzels, soft, ready-to-eat, salted, buttered",8.01,4.0,69.38,345.0,1.7,775.0,2.0,1.283,0.24,"['pretzels', 'soft', 'ready-to-eat', 'salted', 'buttered']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'salted', 'buttered']",['Pretzels'],"['eat', 'salted', 'buttered']","['soft', 'ready']"
2708270,survey_fndds_food,"Pretzels, soft, ready-to-eat, unsalted, buttered",8.12,4.05,70.34,350.0,1.7,250.0,3.0,1.301,0.25,"['pretzels', 'soft', 'ready-to-eat', 'unsalted', 'buttered']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'unsalted', 'buttered']",['Pretzels'],"['eat', 'buttered']","['soft', 'ready', 'unsalted']"
2708271,survey_fndds_food,"Pretzels, soft, ready-to-eat, salted, no butter",8.09,3.06,70.06,340.0,1.7,783.0,0.0,0.685,0.25,"['pretzels', 'soft', 'ready-to-eat', 'salted', 'no butter']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'salted', 'no butter']",['Pretzels'],"['eat', 'salted']","['soft', 'ready']"
2708272,survey_fndds_food,"Pretzels, soft, ready-to-eat, unsalted, no butter",8.2,3.1,71.04,345.0,1.7,252.0,0.0,0.695,0.25,"['pretzels', 'soft', 'ready-to-eat', 'unsalted', 'no butter']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'unsalted', 'no butter']",['Pretzels'],['eat'],"['soft', 'ready', 'unsalted']"
2708273,survey_fndds_food,"Pretzels, soft, ready-to-eat, cinnamon sugar coated",6.22,6.14,73.99,374.0,2.1,248.0,10.0,2.851,19.74,"['pretzels', 'soft', 'ready-to-eat', 'cinnamon sugar coated']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'cinnamon sugar coated']",['Pretzels'],"['eat', 'coated']","['soft', 'ready']"
2708274,survey_fndds_food,"Pretzels, soft, ready-to-eat, coated or flavored",7.89,7.75,66.02,365.0,1.6,896.0,13.0,3.661,0.23,"['pretzels', 'soft', 'ready-to-eat', 'coated or flavored']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'coated', 'flavored']",['Pretzels'],"['eat', 'coated', 'flavored']","['soft', 'ready']"
2708275,survey_fndds_food,"Pretzels, soft, ready-to-eat, topped with meat",11.48,9.93,53.36,349.0,1.3,438.0,20.0,3.804,0.49,"['pretzels', 'soft', 'ready-to-eat', 'topped with meat']",False,False,True,['Pretzels'],"['soft', 'ready-to-eat', 'topped with meat']",['Pretzels'],"['eat', 'topped']","['soft', 'ready']"
2708276,survey_fndds_food,"Pretzels, soft, ready-to-eat, topped with cheese",10.22,5.36,62.35,339.0,1.5,310.0,8.0,2.13,0.45,"['pretzels', 'soft', 'ready-to-eat', 'topped with cheese']",False,False,False,['Pretzels'],"['soft', 'ready-to-eat', 'topped with cheese']",['Pretzels'],"['eat', 'topped']","['soft', 'ready']"
2708277,survey_fndds_food,"Pretzels, soft, from frozen, NFS",8.01,4.0,69.38,345.0,1.7,775.0,2.0,1.283,0.24,"['pretzels', 'soft', 'from frozen', 'nfs']",False,False,False,['NFS'],"['soft', 'from frozen']",['Pretzels'],['frozen'],['soft']
2708278,survey_fndds_food,"Pretzels, soft, from frozen, salted",8.09,3.06,70.06,340.0,1.7,783.0,0.0,0.685,0.25,"['pretzels', 'soft', 'from frozen', 'salted']",False,False,False,['Pretzels'],"['soft', 'from frozen', 'salted']",['Pretzels'],"['frozen', 'salted']",['soft']
2708279,survey_fndds_food,"Pretzels, soft, from frozen, unsalted",8.2,3.1,71.04,345.0,1.7,252.0,0.0,0.695,0.25,"['pretzels', 'soft', 'from frozen', 'unsalted']",False,False,False,[],"['soft', 'from frozen', 'unsalted']",['Pretzels'],['frozen'],"['soft', 'unsalted']"
2708280,survey_fndds_food,"Pretzels, soft, from frozen, cinnamon sugar coated",6.22,6.14,73.99,374.0,2.1,248.0,10.0,2.851,19.74,"['pretzels', 'soft', 'from frozen', 'cinnamon sugar coated']",False,False,False,[],"['soft', 'from frozen', 'cinnamon sugar coated']",['Pretzels'],"['frozen', 'coated']",['soft']
2708281,survey_fndds_food,"Pretzels, soft, from frozen, coated or flavored",7.89,7.75,66.02,365.0,1.6,896.0,13.0,3.661,0.23,"['pretzels', 'soft', 'from frozen', 'coated or flavored']",False,False,False,[],"['soft', 'from frozen', 'coated or flavored']",['Pretzels'],"['frozen', 'coated', 'flavored']",['soft']
2708282,survey_fndds_food,"Pretzels, soft, from frozen, topped with meat",11.48,9.93,53.36,349.0,1.3,438.0,20.0,3.804,0.49,"['pretzels', 'soft', 'from frozen', 'topped with meat']",False,False,True,['Pretzels'],"['soft', 'from frozen', 'topped with meat']",['Pretzels'],"['frozen', 'topped']",['soft']
2708283,survey_fndds_food,"Pretzels, soft, from frozen, topped with cheese",10.22,5.36,62.35,339.0,1.5,310.0,8.0,2.13,0.45,"['pretzels', 'soft', 'from frozen', 'topped with cheese']",False,False,False,[],"['soft', 'from frozen', 'topped with cheese']",['Pretzels'],"['frozen', 'topped']",['soft']
2708284,survey_fndds_food,"Pretzels, soft, filled with cheese",10.22,5.36,62.35,339.0,1.5,310.0,8.0,2.13,0.45,"['pretzels', 'soft', 'filled with cheese']",False,False,False,[],"['soft', 'filled with cheese']",['Pretzels'],['filled'],['soft']
2708285,survey_fndds_food,"Pretzels, soft, from school lunch",8.55,3.16,70.73,339.0,3.7,240.0,0.0,0.692,0.26,"['pretzels', 'soft', 'from school lunch']",False,False,False,['from school lunch'],['soft'],['Pretzels'],[],['soft']
2708286,survey_fndds_food,"Pretzels, soft, multigrain",8.49,3.13,70.26,337.0,3.6,495.0,0.0,0.687,0.26,"['pretzels', 'soft', 'multigrain']",False,False,False,[],"['soft', 'multigrain']",['Pretzels'],[],['soft']
2708287,survey_fndds_food,"Pretzels, soft, gluten free",4.03,5.74,57.27,297.0,4.0,839.0,0.0,1.792,3.77,"['pretzels', 'soft', 'gluten free']",False,False,False,['Pretzels'],"['soft', 'gluten free']",['Pretzels'],[],"['soft', 'free']"
2708288,survey_fndds_food,"Pretzels, soft, gluten free, cinnamon sugar coated",3.1,8.14,63.75,339.0,3.8,631.0,10.0,3.681,22.41,"['pretzels', 'soft', 'gluten free', 'cinnamon sugar coated']",False,False,False,['Pretzels'],"['soft', 'gluten free', 'cinnamon sugar coated']",['Pretzels'],['coated'],"['soft', 'free']"
2708289,survey_fndds_food,"Pretzels, soft, gluten free, coated or flavored",4.1,10.37,54.15,326.0,3.7,808.0,13.0,4.758,3.56,"['pretzels', 'soft', 'gluten free', 'coated or flavored']",False,False,False,['Pretzels'],"['soft', 'gluten free', 'coated', 'flavored']",['Pretzels'],"['coated', 'flavored']","['soft', 'free']"
2708290,survey_fndds_food,Multigrain chips (Sun Chips),7.95,21.11,67.26,491.0,8.8,423.0,0.0,2.166,7.2,['multigrain chips (sun chips)'],False,False,False,['Sun Chips'],['Sun Chips'],['Multigrain chips'],[],[]
2708291,survey_fndds_food,"Snack mix, plain (Chex Mix)",8.74,10.34,72.2,417.0,4.6,707.0,1.0,1.912,7.98,"['snack mix', 'plain (chex mix)']",False,False,False,['Chex Mix'],['plain'],"['Snack mix', 'Chex Mix']",[],['plain']
2708292,survey_fndds_food,Bagel chips,12.34,15.14,66.36,451.0,4.1,233.0,0.0,6.835,6.02,['bagel chips'],False,False,False,[],[],['Bagel chips'],[],[]
2708293,survey_fndds_food,Cracker chips,7.95,21.11,67.26,491.0,8.8,423.0,0.0,2.166,7.2,['cracker chips'],False,False,False,[],[],['Cracker chips'],[],[]
2708294,survey_fndds_food,"Pancakes, NFS",7.41,12.07,35.32,282.0,2.1,508.0,66.0,3.007,7.05,"['pancakes', 'nfs']",False,False,False,['NFS'],['NFS'],['Pancakes'],[],[]
2708295,survey_fndds_food,"Pancakes, plain, frozen",5.23,6.83,37.75,233.0,1.0,461.0,18.0,1.162,8.32,"['pancakes', 'plain', 'frozen']",False,False,False,['frozen'],['plain'],['Pancakes'],['frozen'],['plain']
2708296,survey_fndds_food,"Pancakes, fruit, frozen",4.99,6.52,36.47,224.0,1.1,438.0,17.0,1.107,8.33,"['pancakes', 'fruit', 'frozen']",False,False,False,[],['frozen'],"['Pancakes', 'fruit']",['frozen'],[]
2708297,survey_fndds_food,"Pancakes, chocolate, frozen",5.35,7.97,38.83,248.0,1.1,442.0,18.0,2.029,10.48,"['pancakes', 'chocolate', 'frozen']",False,False,False,['chocolate'],"['chocolate', 'frozen']",['Pancakes'],['frozen'],[]
2708298,survey_fndds_food,"Pancakes, whole grain, frozen",5.54,6.75,38.55,232.0,2.3,447.0,17.0,1.146,8.08,"['pancakes', 'whole grain', 'frozen']",False,False,False,['frozen'],"['whole grain', 'frozen']",['Pancakes'],['frozen'],['whole']
2708299,survey_fndds_food,"Pancakes, plain, fast food / restaurant",7.16,15.48,34.14,307.0,2.1,544.0,64.0,3.416,6.81,"['pancakes', 'plain', 'fast food / restaurant']",False,False,False,"['fast food', 'restaurant']",['plain'],['Pancakes'],[],"['plain', 'fast']"
2708300,survey_fndds_food,"Pancakes, fruit, fast food / restaurant",5.71,12.28,29.82,253.0,2.3,426.0,50.0,2.686,7.49,"['pancakes', 'fruit', 'fast food / restaurant']",False,False,False,"['fast food', 'restaurant']",['fruit'],"['Pancakes', 'fruit']",[],['fast']
2708301,survey_fndds_food,"Pancakes, chocolate, fast food / restaurant",7.46,18.68,40.02,360.0,2.4,470.0,58.0,6.437,15.66,"['pancakes', 'chocolate', 'fast food / restaurant']",False,False,False,"['fast food', 'restaurant']",['chocolate'],"['Pancakes', 'chocolate']",[],['fast']
2708302,survey_fndds_food,"Pancakes, whole grain, fast food / restaurant",7.59,15.8,31.76,299.0,3.1,751.0,66.0,3.423,6.65,"['pancakes', 'whole grain', 'fast food / restaurant']",False,False,False,"['fast food', 'restaurant']",['whole grain'],['Pancakes'],[],"['whole', 'fast']"
2708303,survey_fndds_food,"Pancakes, school",6.26,6.57,40.43,231.0,5.2,415.0,16.0,1.109,7.53,"['pancakes', 'school']",False,False,False,['school'],[],['Pancakes'],[],[]
2708304,survey_fndds_food,"Pancakes, plain",7.41,12.07,35.32,282.0,2.1,508.0,66.0,3.007,7.05,"['pancakes', 'plain']",False,False,False,[],['plain'],['Pancakes'],[],['plain']
2708305,survey_fndds_food,"Pancakes, plain, reduced fat",7.57,9.74,36.1,264.0,2.2,519.0,68.0,2.726,7.2,"['pancakes', 'plain', 'reduced fat']",False,False,False,[],"['plain', 'reduced fat']",['Pancakes'],['reduced'],['plain']
2708306,survey_fndds_food,"Pancakes, fruit",5.86,9.54,30.63,232.0,2.4,395.0,52.0,2.349,7.7,"['pancakes', 'fruit']",False,False,False,[],['fruit'],['Pancakes'],[],[]
2708307,survey_fndds_food,"Pancakes, pumpkin",6.37,10.08,30.95,241.0,2.3,423.0,55.0,2.527,6.51,"['pancakes', 'pumpkin']",False,False,False,[],['pumpkin'],['Pancakes'],[],[]
2708308,survey_fndds_food,"Pancakes, chocolate",7.68,15.94,41.18,341.0,2.4,438.0,60.0,6.185,16.11,"['pancakes', 'chocolate']",False,False,False,[],['chocolate'],['Pancakes'],[],[]
2708309,survey_fndds_food,"Pancakes, whole grain",7.86,12.29,32.9,273.0,3.2,722.0,69.0,3.001,6.89,"['pancakes', 'whole grain']",False,False,False,[],['whole grain'],['Pancakes'],[],['whole']
2708310,survey_fndds_food,"Pancakes, whole grain, reduced fat",8.04,9.89,33.65,256.0,3.3,738.0,70.0,2.711,7.05,"['pancakes', 'whole grain', 'reduced fat']",False,False,False,[],"['whole grain', 'reduced fat']",['Pancakes'],['reduced'],"['whole', 'fat']"
2708311,survey_fndds_food,"Pancakes, gluten free",3.31,4.55,40.32,215.0,1.5,331.0,12.0,0.48,4.06,"['pancakes', 'gluten free']",False,False,False,[],['gluten free'],['Pancakes'],[],['free']
2708312,survey_fndds_food,"Waffle, NFS",7.42,9.49,48.39,309.0,2.6,460.0,13.0,2.275,4.41,"['waffle', 'nfs']",False,False,False,['NFS'],[],['Waffle'],[],[]
2708313,survey_fndds_food,"Waffle, plain, frozen",7.42,9.49,48.39,309.0,2.6,460.0,13.0,2.275,4.41,"['waffle', 'plain', 'frozen']",False,False,False,['frozen'],['plain'],['Waffle'],['frozen'],['plain']
2708314,survey_fndds_food,"Waffle, plain, reduced fat",9.72,7.35,46.75,292.0,1.5,505.0,47.0,1.836,3.68,"['waffle', 'plain', 'reduced fat']",False,False,False,[],"['plain', 'reduced fat']",['Waffle'],['reduced'],"['plain', 'fat']"
2708315,survey_fndds_food,"Waffle, fruit, frozen",7.07,9.05,46.58,296.0,2.6,437.0,12.0,2.164,4.61,"['waffle', 'fruit', 'frozen']",False,False,False,[],['frozen'],"['Waffle', 'fruit']",['frozen'],[]
2708316,survey_fndds_food,"Waffle, chocolate, frozen",7.43,10.5,48.94,320.0,2.6,441.0,14.0,3.087,6.76,"['waffle', 'chocolate', 'frozen']",False,False,False,['chocolate'],"['chocolate', 'frozen']",['Waffle'],['frozen'],[]
2708317,survey_fndds_food,"Waffle, whole grain, frozen",6.78,8.39,46.7,289.0,4.1,529.0,0.0,1.347,4.08,"['waffle', 'whole grain', 'frozen']",False,False,False,['frozen'],"['whole grain', 'frozen']",['Waffle'],['frozen'],['whole']
2708318,survey_fndds_food,"Waffle, whole grain, reduced fat",7.14,3.57,49.16,257.0,4.3,557.0,0.0,0.714,4.29,"['waffle', 'whole grain', 'reduced fat']",False,False,False,[],"['whole grain', 'reduced fat']",['Waffle'],['reduced'],['whole']
